session_id,user_id,seller_id,category,city_tier,event,timestamp,order_value
S14745,3501,37,home,3,view,2025-05-14 05:39:06,
S16198,5421,788,home,1,view,2025-05-14 06:08:24,
S15446,4927,785,electronics,1,view,2025-05-14 06:29:11,
S15634,5854,636,home,1,view,2025-05-14 06:50:13,
S1540,4726,776,fashion,3,view,2025-05-14 06:53:44,
S11640,3807,495,fashion,1,view,2025-05-14 07:06:49,
S10955,2915,375,mobiles,2,view,2025-05-14 07:06:57,
S5095,3158,450,beauty,2,view,2025-05-14 07:21:11,
S11188,4934,590,electronics,2,view,2025-05-14 07:25:07,
S7119,3743,199,home,2,view,2025-05-14 07:51:44,
S7119,3743,199,home,2,add_to_cart,2025-05-14 07:52:14,
S8052,5068,642,electronics,1,view,2025-05-14 07:53:52,
S8052,5068,642,electronics,1,add_to_cart,2025-05-14 07:54:22,
S8052,5068,642,electronics,1,checkout_start,2025-05-14 07:55:22,
S8052,5068,642,electronics,1,purchase,2025-05-14 07:56:52,590.16
S11478,320,637,mobiles,1,view,2025-05-14 08:33:59,
S16881,4181,135,home,1,view,2025-05-14 08:35:53,
S16881,4181,135,home,1,add_to_cart,2025-05-14 08:36:23,
S8179,1776,410,electronics,3,view,2025-05-14 08:49:03,
S8179,1776,410,electronics,3,add_to_cart,2025-05-14 08:49:33,
S5649,1359,29,fashion,1,view,2025-05-14 08:52:39,
S5274,1073,795,electronics,2,view,2025-05-14 08:53:06,
S11873,1838,165,home,3,view,2025-05-14 09:15:34,
S4460,769,301,home,1,view,2025-05-14 09:32:10,
S5785,4683,14,fashion,2,view,2025-05-14 09:40:51,
S5785,4683,14,fashion,2,add_to_cart,2025-05-14 09:41:21,
S12071,321,788,beauty,3,view,2025-05-14 09:51:46,
S12071,321,788,beauty,3,add_to_cart,2025-05-14 09:52:16,
S12071,321,788,beauty,3,checkout_start,2025-05-14 09:53:16,
S14122,1361,187,beauty,1,view,2025-05-14 10:16:42,
S14122,1361,187,beauty,1,add_to_cart,2025-05-14 10:17:12,
S2914,5293,774,home,1,view,2025-05-14 10:28:19,
S6163,2468,614,fashion,2,view,2025-05-14 10:51:35,
S6163,2468,614,fashion,2,add_to_cart,2025-05-14 10:52:05,
S6163,2468,614,fashion,2,checkout_start,2025-05-14 10:53:05,
S6163,2468,614,fashion,2,purchase,2025-05-14 10:54:35,139.6
S2267,315,444,fashion,3,view,2025-05-14 11:33:38,
S18700,5060,691,beauty,3,view,2025-05-14 11:47:53,
S19094,1705,55,home,1,view,2025-05-14 12:02:18,
S19094,1705,55,home,1,add_to_cart,2025-05-14 12:02:48,
S19094,1705,55,home,1,checkout_start,2025-05-14 12:03:48,
S16225,3772,751,home,1,view,2025-05-14 12:08:10,
S9919,4701,749,electronics,2,view,2025-05-14 12:08:35,
S8057,231,188,electronics,3,view,2025-05-14 12:08:45,
S9919,4701,749,electronics,2,add_to_cart,2025-05-14 12:09:05,
S5355,72,791,electronics,2,view,2025-05-14 12:17:39,
S16712,5259,530,beauty,2,view,2025-05-14 12:21:56,
S1510,1751,96,mobiles,2,view,2025-05-14 12:24:17,
S15810,4527,761,mobiles,3,view,2025-05-14 12:29:02,
S16464,3714,245,fashion,2,view,2025-05-14 13:06:01,
S16464,3714,245,fashion,2,add_to_cart,2025-05-14 13:06:31,
S7656,4945,588,fashion,2,view,2025-05-14 13:18:00,
S2994,491,26,mobiles,1,view,2025-05-14 13:31:02,
S2994,491,26,mobiles,1,add_to_cart,2025-05-14 13:31:32,
S16614,3007,617,mobiles,3,view,2025-05-14 13:59:51,
S16614,3007,617,mobiles,3,add_to_cart,2025-05-14 14:00:21,
S16614,3007,617,mobiles,3,checkout_start,2025-05-14 14:01:21,
S12167,3485,484,home,1,view,2025-05-14 14:17:59,
S5914,504,288,electronics,1,view,2025-05-14 14:33:49,
S5914,504,288,electronics,1,add_to_cart,2025-05-14 14:34:19,
S5914,504,288,electronics,1,checkout_start,2025-05-14 14:35:19,
S13211,3552,463,beauty,1,view,2025-05-14 14:54:11,
S8751,685,375,fashion,2,view,2025-05-14 15:03:34,
S8751,685,375,fashion,2,add_to_cart,2025-05-14 15:04:04,
S8751,685,375,fashion,2,checkout_start,2025-05-14 15:05:04,
S8751,685,375,fashion,2,purchase,2025-05-14 15:06:34,61.2
S15904,1640,681,home,3,view,2025-05-14 15:11:45,
S665,1864,567,fashion,3,view,2025-05-14 15:14:30,
S5068,5163,225,home,3,view,2025-05-14 15:31:21,
S7324,2014,697,mobiles,1,view,2025-05-14 15:33:19,
S6138,5053,570,beauty,2,view,2025-05-14 16:01:10,
S2231,422,622,electronics,2,view,2025-05-14 16:03:25,
S16142,67,674,electronics,1,view,2025-05-14 16:03:36,
S16678,445,601,mobiles,1,view,2025-05-14 16:03:46,
S2231,422,622,electronics,2,add_to_cart,2025-05-14 16:03:55,
S12320,848,455,fashion,3,view,2025-05-14 16:29:51,
S17541,139,698,electronics,2,view,2025-05-14 16:34:09,
S9674,2907,211,fashion,1,view,2025-05-14 16:42:09,
S12219,1689,790,mobiles,1,view,2025-05-14 16:53:14,
S3853,5303,465,electronics,1,view,2025-05-14 17:16:42,
S11393,2546,73,electronics,1,view,2025-05-14 17:58:59,
S11393,2546,73,electronics,1,add_to_cart,2025-05-14 17:59:29,
S11393,2546,73,electronics,1,checkout_start,2025-05-14 18:00:29,
S13467,196,78,beauty,1,view,2025-05-14 18:01:06,
S11393,2546,73,electronics,1,purchase,2025-05-14 18:01:59,30.0
S7216,2062,514,mobiles,1,view,2025-05-14 18:08:13,
S19924,5896,273,beauty,2,view,2025-05-14 18:24:59,
S19300,1413,219,electronics,1,view,2025-05-14 18:40:30,
S15506,3448,717,fashion,1,view,2025-05-14 18:46:52,
S3072,520,167,home,1,view,2025-05-14 19:28:18,
S11083,5067,775,home,1,view,2025-05-14 19:34:08,
S11083,5067,775,home,1,add_to_cart,2025-05-14 19:34:38,
S11083,5067,775,home,1,checkout_start,2025-05-14 19:35:38,
S11083,5067,775,home,1,purchase,2025-05-14 19:37:08,42.3
S18017,496,276,fashion,1,view,2025-05-14 19:52:48,
S18017,496,276,fashion,1,add_to_cart,2025-05-14 19:53:18,
S4929,2486,476,fashion,1,view,2025-05-14 20:13:49,
S14785,1502,348,mobiles,1,view,2025-05-14 20:18:58,
S14785,1502,348,mobiles,1,add_to_cart,2025-05-14 20:19:28,
S14785,1502,348,mobiles,1,checkout_start,2025-05-14 20:20:28,
S12328,3499,155,fashion,3,view,2025-05-14 20:43:19,
S3196,5072,695,beauty,2,view,2025-05-14 20:48:17,
S15942,987,731,mobiles,2,view,2025-05-14 21:01:39,
S15113,5271,780,fashion,1,view,2025-05-14 21:02:38,
S19067,2860,504,electronics,1,view,2025-05-14 21:07:19,
S19067,2860,504,electronics,1,add_to_cart,2025-05-14 21:07:49,
S1386,917,585,mobiles,3,view,2025-05-14 21:07:56,
S11840,4747,730,beauty,2,view,2025-05-14 21:09:01,
S5532,994,779,beauty,3,view,2025-05-14 21:22:01,
S17456,4304,453,electronics,1,view,2025-05-14 21:38:22,
S14166,4269,782,electronics,1,view,2025-05-14 21:39:12,
S14166,4269,782,electronics,1,add_to_cart,2025-05-14 21:39:42,
S5844,3280,619,electronics,3,view,2025-05-14 21:47:15,
S15101,3300,597,electronics,3,view,2025-05-14 22:05:49,
S15101,3300,597,electronics,3,add_to_cart,2025-05-14 22:06:19,
S15101,3300,597,electronics,3,checkout_start,2025-05-14 22:07:19,
S15101,3300,597,electronics,3,purchase,2025-05-14 22:08:49,715.14
S9530,3494,504,electronics,2,view,2025-05-14 22:09:21,
S18631,4628,762,mobiles,1,view,2025-05-14 22:17:56,
S9970,5671,308,mobiles,1,view,2025-05-14 22:25:05,
S6542,6,534,beauty,2,view,2025-05-14 22:32:53,
S6542,6,534,beauty,2,add_to_cart,2025-05-14 22:33:23,
S6542,6,534,beauty,2,checkout_start,2025-05-14 22:34:23,
S1090,2899,133,mobiles,2,view,2025-05-14 23:00:18,
S1682,1771,453,fashion,3,view,2025-05-14 23:20:18,
S14742,2290,474,mobiles,1,view,2025-05-14 23:20:32,
S11411,1930,718,fashion,2,view,2025-05-14 23:35:28,
S15364,1626,397,electronics,2,view,2025-05-14 23:47:57,
S3218,4102,417,mobiles,2,view,2025-05-15 00:18:18,
S3218,4102,417,mobiles,2,add_to_cart,2025-05-15 00:18:48,
S13146,1195,520,mobiles,1,view,2025-05-15 00:19:19,
S13034,2976,410,beauty,1,view,2025-05-15 00:21:18,
S17603,3745,720,electronics,1,view,2025-05-15 01:21:38,
S1012,4935,12,electronics,1,view,2025-05-15 01:29:57,
S6657,3335,616,electronics,1,view,2025-05-15 01:33:42,
S15274,4990,304,home,2,view,2025-05-15 01:59:39,
S15274,4990,304,home,2,add_to_cart,2025-05-15 02:00:09,
S8778,3794,742,home,1,view,2025-05-15 02:12:08,
S8778,3794,742,home,1,add_to_cart,2025-05-15 02:12:38,
S16544,4363,714,beauty,1,view,2025-05-15 02:14:27,
S16544,4363,714,beauty,1,add_to_cart,2025-05-15 02:14:57,
S6909,1231,118,fashion,1,view,2025-05-15 02:35:06,
S6909,1231,118,fashion,1,add_to_cart,2025-05-15 02:35:36,
S10329,3386,341,fashion,1,view,2025-05-15 02:41:40,
S14091,513,38,electronics,1,view,2025-05-15 02:45:18,
S6717,5297,479,electronics,2,view,2025-05-15 02:53:09,
S10781,5613,124,fashion,2,view,2025-05-15 02:57:25,
S17245,4843,185,mobiles,1,view,2025-05-15 03:20:54,
S13355,498,765,electronics,1,view,2025-05-15 03:37:15,
S2293,112,37,fashion,2,view,2025-05-15 03:43:57,
S3743,1732,749,home,3,view,2025-05-15 03:59:39,
S19480,1418,327,mobiles,3,view,2025-05-15 04:06:29,
S19480,1418,327,mobiles,3,add_to_cart,2025-05-15 04:06:59,
S3729,5301,623,home,1,view,2025-05-15 04:31:57,
S18660,4942,506,fashion,1,view,2025-05-15 05:15:42,
S4664,4053,676,fashion,2,view,2025-05-15 05:26:15,
S9345,4171,380,mobiles,2,view,2025-05-15 05:36:04,
S7794,4975,498,home,2,view,2025-05-15 05:52:25,
S8126,506,523,beauty,2,view,2025-05-15 06:15:34,
S8126,506,523,beauty,2,add_to_cart,2025-05-15 06:16:04,
S8126,506,523,beauty,2,checkout_start,2025-05-15 06:17:04,
S10257,1546,567,fashion,3,view,2025-05-15 06:18:12,
S8126,506,523,beauty,2,purchase,2025-05-15 06:18:34,1326.25
S2680,430,701,electronics,2,view,2025-05-15 06:29:28,
S17301,4352,373,mobiles,1,view,2025-05-15 06:31:00,
S16616,1458,689,fashion,2,view,2025-05-15 06:34:55,
S6566,2756,375,home,2,view,2025-05-15 06:47:49,
S11637,1161,733,home,1,view,2025-05-15 06:50:29,
S11677,2556,653,home,3,view,2025-05-15 07:15:38,
S13069,2586,86,beauty,1,view,2025-05-15 07:30:27,
S1086,5691,282,beauty,2,view,2025-05-15 07:38:24,
S1086,5691,282,beauty,2,add_to_cart,2025-05-15 07:38:54,
S1086,5691,282,beauty,2,checkout_start,2025-05-15 07:39:54,
S1086,5691,282,beauty,2,purchase,2025-05-15 07:41:24,304.15
S13430,681,254,mobiles,3,view,2025-05-15 08:48:05,
S13430,681,254,mobiles,3,add_to_cart,2025-05-15 08:48:35,
S13430,681,254,mobiles,3,checkout_start,2025-05-15 08:49:35,
S1019,4681,201,mobiles,2,view,2025-05-15 08:57:55,
S14406,4894,488,home,2,view,2025-05-15 08:58:14,
S17365,2185,219,beauty,1,view,2025-05-15 09:39:22,
S15434,3742,570,mobiles,1,view,2025-05-15 09:52:10,
S17660,2942,344,beauty,1,view,2025-05-15 09:53:19,
S18611,4309,420,fashion,1,view,2025-05-15 09:53:56,
S13845,312,59,beauty,1,view,2025-05-15 10:32:49,
S19417,2478,315,home,1,view,2025-05-15 11:39:20,
S15905,5672,526,home,2,view,2025-05-15 11:45:26,
S14976,3540,113,mobiles,3,view,2025-05-15 12:16:22,
S16605,5883,648,home,2,view,2025-05-15 12:28:16,
S16565,1663,284,beauty,1,view,2025-05-15 13:18:39,
S7521,1392,311,home,3,view,2025-05-15 13:40:41,
S7521,1392,311,home,3,add_to_cart,2025-05-15 13:41:11,
S7521,1392,311,home,3,checkout_start,2025-05-15 13:42:11,
S16699,785,532,beauty,2,view,2025-05-15 13:49:41,
S8444,128,1,electronics,1,view,2025-05-15 13:52:53,
S18974,5260,790,fashion,1,view,2025-05-15 14:07:50,
S17980,2664,604,home,3,view,2025-05-15 14:12:17,
S17980,2664,604,home,3,add_to_cart,2025-05-15 14:12:47,
S17980,2664,604,home,3,checkout_start,2025-05-15 14:13:47,
S17980,2664,604,home,3,purchase,2025-05-15 14:15:17,49.19
S15911,4011,709,home,1,view,2025-05-15 14:17:24,
S3337,2807,384,beauty,1,view,2025-05-15 14:18:54,
S6625,4793,619,fashion,1,view,2025-05-15 14:20:13,
S8556,5169,704,electronics,1,view,2025-05-15 14:25:27,
S8556,5169,704,electronics,1,add_to_cart,2025-05-15 14:25:57,
S8556,5169,704,electronics,1,checkout_start,2025-05-15 14:26:57,
S8556,5169,704,electronics,1,purchase,2025-05-15 14:28:27,1455.22
S2980,5885,768,electronics,2,view,2025-05-15 14:50:35,
S15163,120,55,electronics,1,view,2025-05-15 14:53:29,
S15163,120,55,electronics,1,add_to_cart,2025-05-15 14:53:59,
S18285,5029,385,electronics,3,view,2025-05-15 14:54:59,
S18285,5029,385,electronics,3,add_to_cart,2025-05-15 14:55:29,
S18285,5029,385,electronics,3,checkout_start,2025-05-15 14:56:29,
S18285,5029,385,electronics,3,purchase,2025-05-15 14:57:59,394.07
S14841,1719,564,home,1,view,2025-05-15 15:01:55,
S6872,3826,765,beauty,3,view,2025-05-15 15:08:54,
S16778,2758,745,fashion,3,view,2025-05-15 15:19:16,
S8633,5753,317,beauty,2,view,2025-05-15 15:36:15,
S15337,1932,268,electronics,3,view,2025-05-15 15:40:19,
S4561,5044,419,electronics,1,view,2025-05-15 15:40:41,
S4561,5044,419,electronics,1,add_to_cart,2025-05-15 15:41:11,
S4561,5044,419,electronics,1,checkout_start,2025-05-15 15:42:11,
S4561,5044,419,electronics,1,purchase,2025-05-15 15:43:41,1422.89
S15540,1459,301,electronics,3,view,2025-05-15 16:00:14,
S11871,2317,491,home,3,view,2025-05-15 16:01:13,
S11871,2317,491,home,3,add_to_cart,2025-05-15 16:01:43,
S16235,4977,116,beauty,2,view,2025-05-15 16:03:51,
S15427,3048,419,mobiles,1,view,2025-05-15 16:09:35,
S3519,3238,492,home,3,view,2025-05-15 16:12:29,
S6770,4993,581,home,1,view,2025-05-15 16:14:00,
S8013,3615,662,mobiles,2,view,2025-05-15 16:23:54,
S14110,2401,475,fashion,1,view,2025-05-15 17:26:05,
S2477,3067,388,electronics,2,view,2025-05-15 17:33:03,
S5832,4915,153,electronics,3,view,2025-05-15 18:14:05,
S5832,4915,153,electronics,3,add_to_cart,2025-05-15 18:14:35,
S8578,876,130,electronics,2,view,2025-05-15 19:12:20,
S1312,1812,193,mobiles,2,view,2025-05-15 19:22:22,
S3287,548,788,beauty,1,view,2025-05-15 19:25:31,
S9008,3424,22,beauty,1,view,2025-05-15 19:53:57,
S9008,3424,22,beauty,1,add_to_cart,2025-05-15 19:54:27,
S5879,1473,223,mobiles,1,view,2025-05-15 20:08:45,
S6564,2679,120,fashion,3,view,2025-05-15 20:17:00,
S13148,817,644,fashion,2,view,2025-05-15 20:19:37,
S13148,817,644,fashion,2,add_to_cart,2025-05-15 20:20:07,
S15807,4038,616,mobiles,3,view,2025-05-15 20:29:32,
S7397,4818,660,home,2,view,2025-05-15 20:32:08,
S17401,2686,613,beauty,2,view,2025-05-15 20:32:18,
S7397,4818,660,home,2,add_to_cart,2025-05-15 20:32:38,
S17401,2686,613,beauty,2,add_to_cart,2025-05-15 20:32:48,
S7397,4818,660,home,2,checkout_start,2025-05-15 20:33:38,
S17401,2686,613,beauty,2,checkout_start,2025-05-15 20:33:48,
S7397,4818,660,home,2,purchase,2025-05-15 20:35:08,1257.0
S17401,2686,613,beauty,2,purchase,2025-05-15 20:35:18,1373.4
S2417,2830,470,mobiles,1,view,2025-05-15 20:43:08,
S15248,191,484,fashion,3,view,2025-05-15 20:49:05,
S15248,191,484,fashion,3,add_to_cart,2025-05-15 20:49:35,
S15248,191,484,fashion,3,checkout_start,2025-05-15 20:50:35,
S8208,4317,476,mobiles,2,view,2025-05-15 21:39:18,
S14069,5692,240,electronics,2,view,2025-05-15 21:41:37,
S3088,1514,729,fashion,3,view,2025-05-15 21:57:04,
S10799,175,94,mobiles,1,view,2025-05-15 22:10:31,
S7987,2924,148,mobiles,3,view,2025-05-15 22:17:57,
S5325,438,492,beauty,2,view,2025-05-15 22:18:43,
S986,4678,658,electronics,2,view,2025-05-15 22:43:05,
S15505,4800,93,fashion,2,view,2025-05-15 22:46:58,
S13168,3369,769,beauty,1,view,2025-05-15 22:53:14,
S6530,785,401,beauty,1,view,2025-05-15 22:56:17,
S4645,4692,753,fashion,2,view,2025-05-15 23:12:02,
S13367,5394,621,electronics,2,view,2025-05-15 23:20:24,
S1058,3229,627,mobiles,2,view,2025-05-15 23:21:08,
S5462,2811,615,mobiles,1,view,2025-05-15 23:22:15,
S5462,2811,615,mobiles,1,add_to_cart,2025-05-15 23:22:45,
S5462,2811,615,mobiles,1,checkout_start,2025-05-15 23:23:45,
S15701,5126,429,beauty,1,view,2025-05-15 23:55:30,
S11743,1713,91,mobiles,2,view,2025-05-15 23:55:59,
S2659,5593,383,fashion,1,view,2025-05-16 00:27:28,
S1475,5560,500,home,2,view,2025-05-16 00:41:32,
S14327,5144,640,fashion,1,view,2025-05-16 00:58:59,
S18766,1653,739,electronics,1,view,2025-05-16 01:15:50,
S5251,1878,795,mobiles,3,view,2025-05-16 01:24:03,
S5251,1878,795,mobiles,3,add_to_cart,2025-05-16 01:24:33,
S2052,1074,413,fashion,3,view,2025-05-16 01:25:27,
S13742,2437,35,electronics,1,view,2025-05-16 01:40:11,
S9190,1678,418,home,1,view,2025-05-16 02:13:46,
S18802,3155,308,home,1,view,2025-05-16 02:30:21,
S13638,4272,353,fashion,1,view,2025-05-16 02:40:56,
S16921,4724,276,electronics,1,view,2025-05-16 02:58:19,
S10246,731,118,fashion,1,view,2025-05-16 03:55:49,
S3359,2899,182,electronics,1,view,2025-05-16 04:26:32,
S3191,385,126,electronics,1,view,2025-05-16 04:31:27,
S15443,4293,427,fashion,3,view,2025-05-16 04:33:57,
S6885,1776,41,beauty,2,view,2025-05-16 04:49:40,
S9030,5635,285,beauty,1,view,2025-05-16 05:02:00,
S8228,3243,447,home,1,view,2025-05-16 05:18:37,
S15426,3070,404,home,3,view,2025-05-16 05:23:15,
S15426,3070,404,home,3,add_to_cart,2025-05-16 05:23:45,
S15426,3070,404,home,3,checkout_start,2025-05-16 05:24:45,
S15426,3070,404,home,3,purchase,2025-05-16 05:26:15,2552.98
S11789,3174,278,home,2,view,2025-05-16 05:46:47,
S11789,3174,278,home,2,add_to_cart,2025-05-16 05:47:17,
S8558,5376,424,home,1,view,2025-05-16 06:19:49,
S14902,5191,183,mobiles,1,view,2025-05-16 06:25:32,
S9109,4166,362,electronics,2,view,2025-05-16 06:48:05,
S4545,2024,98,beauty,1,view,2025-05-16 06:54:11,
S721,5986,383,fashion,3,view,2025-05-16 06:56:19,
S2158,1848,207,home,1,view,2025-05-16 07:00:04,
S13315,1431,596,home,1,view,2025-05-16 07:10:46,
S13315,1431,596,home,1,add_to_cart,2025-05-16 07:11:16,
S8798,609,38,electronics,2,view,2025-05-16 07:16:12,
S4197,358,52,electronics,2,view,2025-05-16 07:20:24,
S11879,3032,485,fashion,3,view,2025-05-16 07:20:34,
S4197,358,52,electronics,2,add_to_cart,2025-05-16 07:20:54,
S4197,358,52,electronics,2,checkout_start,2025-05-16 07:21:54,
S19168,4295,406,electronics,1,view,2025-05-16 07:26:01,
S12156,588,224,mobiles,2,view,2025-05-16 07:38:15,
S8336,2940,258,mobiles,1,view,2025-05-16 07:41:03,
S18147,3345,182,beauty,1,view,2025-05-16 08:07:17,
S18147,3345,182,beauty,1,add_to_cart,2025-05-16 08:07:47,
S392,1961,249,fashion,2,view,2025-05-16 08:12:59,
S14189,2899,321,home,2,view,2025-05-16 08:20:33,
S14189,2899,321,home,2,add_to_cart,2025-05-16 08:21:03,
S11298,1488,139,electronics,2,view,2025-05-16 08:22:39,
S3628,3182,622,electronics,2,view,2025-05-16 08:31:21,
S3991,2676,184,beauty,1,view,2025-05-16 08:33:14,
S11036,5443,157,beauty,2,view,2025-05-16 08:45:36,
S13549,2590,493,beauty,2,view,2025-05-16 08:46:27,
S9979,2058,767,mobiles,3,view,2025-05-16 08:46:41,
S9979,2058,767,mobiles,3,add_to_cart,2025-05-16 08:47:11,
S9979,2058,767,mobiles,3,checkout_start,2025-05-16 08:48:11,
S9979,2058,767,mobiles,3,purchase,2025-05-16 08:49:41,2523.31
S15871,5275,749,fashion,1,view,2025-05-16 09:17:52,
S7100,2435,253,mobiles,2,view,2025-05-16 09:25:02,
S18927,1877,796,mobiles,2,view,2025-05-16 09:33:07,
S5606,5355,419,electronics,1,view,2025-05-16 09:33:25,
S3462,653,49,beauty,1,view,2025-05-16 10:01:56,
S3462,653,49,beauty,1,add_to_cart,2025-05-16 10:02:26,
S1749,5942,143,fashion,2,view,2025-05-16 10:10:30,
S1749,5942,143,fashion,2,add_to_cart,2025-05-16 10:11:00,
S1749,5942,143,fashion,2,checkout_start,2025-05-16 10:12:00,
S1749,5942,143,fashion,2,purchase,2025-05-16 10:13:30,71.97
S1779,2854,776,electronics,1,view,2025-05-16 10:18:18,
S1779,2854,776,electronics,1,add_to_cart,2025-05-16 10:18:48,
S7284,2898,665,electronics,3,view,2025-05-16 10:22:41,
S7284,2898,665,electronics,3,add_to_cart,2025-05-16 10:23:11,
S4068,2922,791,home,1,view,2025-05-16 10:46:10,
S1035,3752,575,fashion,1,view,2025-05-16 11:06:07,
S15951,4914,367,home,1,view,2025-05-16 11:13:18,
S15951,4914,367,home,1,add_to_cart,2025-05-16 11:13:48,
S15951,4914,367,home,1,checkout_start,2025-05-16 11:14:48,
S10806,254,614,mobiles,1,view,2025-05-16 11:16:09,
S15951,4914,367,home,1,purchase,2025-05-16 11:16:18,214.97
S5618,3543,718,mobiles,1,view,2025-05-16 11:22:53,
S18238,5418,603,mobiles,1,view,2025-05-16 11:31:06,
S18316,420,3,home,1,view,2025-05-16 12:08:31,
S19033,761,312,home,2,view,2025-05-16 12:09:42,
S13595,488,786,fashion,1,view,2025-05-16 12:25:08,
S14334,5639,698,beauty,1,view,2025-05-16 12:25:38,
S4226,10,153,electronics,1,view,2025-05-16 12:37:16,
S4226,10,153,electronics,1,add_to_cart,2025-05-16 12:37:46,
S6794,679,647,mobiles,1,view,2025-05-16 12:39:20,
S3796,246,547,fashion,1,view,2025-05-16 12:58:16,
S6427,1624,664,mobiles,1,view,2025-05-16 13:12:14,
S4843,777,527,home,1,view,2025-05-16 13:36:57,
S15543,2659,101,electronics,2,view,2025-05-16 14:17:47,
S4533,3304,475,mobiles,2,view,2025-05-16 14:50:44,
S2650,981,794,fashion,2,view,2025-05-16 15:03:45,
S2650,981,794,fashion,2,add_to_cart,2025-05-16 15:04:15,
S17928,3308,430,beauty,1,view,2025-05-16 15:26:37,
S10436,402,148,beauty,1,view,2025-05-16 15:36:14,
S3198,1989,430,home,1,view,2025-05-16 15:41:17,
S1426,3835,136,fashion,1,view,2025-05-16 15:45:44,
S12126,2059,245,fashion,3,view,2025-05-16 15:49:44,
S9790,5661,657,electronics,2,view,2025-05-16 16:23:30,
S17184,5785,417,mobiles,2,view,2025-05-16 17:11:56,
S1369,4849,345,beauty,1,view,2025-05-16 17:18:14,
S1369,4849,345,beauty,1,add_to_cart,2025-05-16 17:18:44,
S1798,3226,570,mobiles,2,view,2025-05-16 17:47:16,
S2977,3092,140,fashion,1,view,2025-05-16 17:50:19,
S2977,3092,140,fashion,1,add_to_cart,2025-05-16 17:50:49,
S13594,4546,461,electronics,3,view,2025-05-16 17:56:31,
S13594,4546,461,electronics,3,add_to_cart,2025-05-16 17:57:01,
S10050,6000,554,electronics,3,view,2025-05-16 18:07:55,
S10050,6000,554,electronics,3,add_to_cart,2025-05-16 18:08:25,
S8575,5602,311,home,2,view,2025-05-16 18:09:25,
S3778,636,81,beauty,3,view,2025-05-16 18:11:11,
S18011,4265,11,electronics,1,view,2025-05-16 18:12:49,
S7744,1642,728,beauty,1,view,2025-05-16 18:21:16,
S19699,1375,451,electronics,1,view,2025-05-16 18:30:59,
S5524,1103,226,mobiles,2,view,2025-05-16 18:31:10,
S19699,1375,451,electronics,1,add_to_cart,2025-05-16 18:31:29,
S13981,185,299,mobiles,2,view,2025-05-16 18:57:22,
S13455,2422,700,fashion,1,view,2025-05-16 19:00:06,
S18864,2689,587,electronics,2,view,2025-05-16 19:21:53,
S12098,1969,594,mobiles,1,view,2025-05-16 19:39:23,
S8806,1149,220,beauty,1,view,2025-05-16 19:53:24,
S8806,1149,220,beauty,1,add_to_cart,2025-05-16 19:53:54,
S8806,1149,220,beauty,1,checkout_start,2025-05-16 19:54:54,
S8806,1149,220,beauty,1,purchase,2025-05-16 19:56:24,227.55
S7515,3066,560,home,2,view,2025-05-16 20:21:53,
S11613,4597,751,electronics,2,view,2025-05-16 21:01:59,
S4501,5553,117,beauty,3,view,2025-05-16 21:06:48,
S3156,5847,533,mobiles,3,view,2025-05-16 21:32:33,
S4735,363,239,fashion,1,view,2025-05-16 21:51:44,
S16087,3094,493,fashion,1,view,2025-05-16 22:38:45,
S16087,3094,493,fashion,1,add_to_cart,2025-05-16 22:39:15,
S16087,3094,493,fashion,1,checkout_start,2025-05-16 22:40:15,
S16087,3094,493,fashion,1,purchase,2025-05-16 22:41:45,981.38
S13236,2945,564,mobiles,2,view,2025-05-16 22:57:29,
S13236,2945,564,mobiles,2,add_to_cart,2025-05-16 22:57:59,
S15052,789,122,beauty,3,view,2025-05-16 23:01:21,
S4616,3556,9,beauty,1,view,2025-05-16 23:20:26,
S18658,3517,43,fashion,2,view,2025-05-17 00:20:14,
S18658,3517,43,fashion,2,add_to_cart,2025-05-17 00:20:44,
S18658,3517,43,fashion,2,checkout_start,2025-05-17 00:21:44,
S18658,3517,43,fashion,2,purchase,2025-05-17 00:23:14,267.14
S1160,2560,628,fashion,3,view,2025-05-17 00:23:33,
S1160,2560,628,fashion,3,add_to_cart,2025-05-17 00:24:03,
S956,2627,20,home,1,view,2025-05-17 00:48:20,
S2460,5864,796,mobiles,2,view,2025-05-17 00:51:49,
S4071,301,342,home,1,view,2025-05-17 01:06:09,
S9143,4127,677,beauty,1,view,2025-05-17 01:41:33,
S9143,4127,677,beauty,1,add_to_cart,2025-05-17 01:42:03,
S9143,4127,677,beauty,1,checkout_start,2025-05-17 01:43:03,
S9143,4127,677,beauty,1,purchase,2025-05-17 01:44:33,1040.47
S2199,1686,389,home,2,view,2025-05-17 01:54:09,
S12448,267,612,mobiles,1,view,2025-05-17 02:24:14,
S12448,267,612,mobiles,1,add_to_cart,2025-05-17 02:24:44,
S17959,3893,7,beauty,1,view,2025-05-17 02:25:49,
S19073,1107,714,electronics,2,view,2025-05-17 02:26:21,
S19073,1107,714,electronics,2,add_to_cart,2025-05-17 02:26:51,
S19073,1107,714,electronics,2,checkout_start,2025-05-17 02:27:51,
S2394,5528,748,electronics,2,view,2025-05-17 02:36:32,
S14893,4916,541,home,1,view,2025-05-17 02:43:08,
S5022,5141,480,electronics,3,view,2025-05-17 02:44:51,
S5022,5141,480,electronics,3,add_to_cart,2025-05-17 02:45:21,
S12116,150,695,fashion,1,view,2025-05-17 03:24:29,
S7000,5516,27,fashion,1,view,2025-05-17 03:28:40,
