user_id,city_tier,stage,amount,date
1639,Tier-1,visited,0,2025-08-13 00:26:14.913430
1639,Tier-1,added_to_cart,0,2025-08-13 00:26:14.913430
1639,Tier-1,purchased,764,2025-08-13 00:26:14.913430
1639,Tier-1,purchased,1290,2025-08-17 00:26:14.913430
1639,Tier-1,visited,0,2025-07-22 00:26:14.913430
1640,Tier-1,visited,0,2025-08-10 00:26:14.913430
1640,Tier-1,added_to_cart,0,2025-08-10 00:26:14.913430
1640,Tier-1,purchased,1972,2025-08-10 00:26:14.913430
1640,Tier-1,visited,0,2025-07-30 00:26:14.913430
1640,Tier-1,visited,0,2025-07-26 00:26:14.913430
1640,Tier-1,added_to_cart,0,2025-07-26 00:26:14.913430
1640,Tier-1,visited,0,2025-08-07 00:26:14.913430
1640,Tier-1,visited,0,2025-07-07 00:26:14.913430
1640,Tier-1,added_to_cart,0,2025-07-07 00:26:14.913430
1640,Tier-1,purchased,1739,2025-07-07 00:26:14.913430
1641,Tier-2,visited,0,2025-08-25 00:26:14.913430
1641,Tier-2,added_to_cart,0,2025-08-25 00:26:14.913430
1641,Tier-2,purchased,745,2025-08-25 00:26:14.913430
1642,Tier-3,visited,0,2025-08-21 00:26:14.913430
1642,Tier-3,added_to_cart,0,2025-08-21 00:26:14.913430
1642,Tier-3,purchased,994,2025-08-21 00:26:14.913430
1643,Tier-2,visited,0,2025-07-31 00:26:14.913430
1643,Tier-2,added_to_cart,0,2025-07-31 00:26:14.913430
1643,Tier-2,purchased,762,2025-07-31 00:26:14.913430
1643,Tier-2,visited,0,2025-07-09 00:26:14.913430
1643,Tier-2,added_to_cart,0,2025-07-09 00:26:14.913430
1643,Tier-2,visited,0,2025-08-23 00:26:14.913430
1643,Tier-2,added_to_cart,0,2025-08-23 00:26:14.913430
1643,Tier-2,visited,0,2025-08-06 00:26:14.913430
1643,Tier-2,added_to_cart,0,2025-08-06 00:26:14.913430
1643,Tier-2,visited,0,2025-08-28 00:26:14.913430
1643,Tier-2,added_to_cart,0,2025-08-28 00:26:14.913430
1644,Tier-2,visited,0,2025-08-05 00:26:14.913430
1644,Tier-2,added_to_cart,0,2025-08-05 00:26:14.913430
1644,Tier-2,purchased,634,2025-08-05 00:26:14.913430
1644,Tier-2,visited,0,2025-07-26 00:26:14.913430
1644,Tier-2,added_to_cart,0,2025-07-26 00:26:14.913430
1644,Tier-2,visited,0,2025-08-05 00:26:14.913430
1644,Tier-2,added_to_cart,0,2025-08-05 00:26:14.913430
1644,Tier-2,visited,0,2025-08-31 00:26:14.913430
1644,Tier-2,added_to_cart,0,2025-08-31 00:26:14.913430
1644,Tier-2,visited,0,2025-08-02 00:26:14.913430
1644,Tier-2,added_to_cart,0,2025-08-02 00:26:14.913430
1645,Tier-1,visited,0,2025-08-20 00:26:14.913430
1645,Tier-1,added_to_cart,0,2025-08-20 00:26:14.913430
1645,Tier-1,purchased,660,2025-08-20 00:26:14.913430
1646,Tier-1,visited,0,2025-08-19 00:26:14.913430
1646,Tier-1,added_to_cart,0,2025-08-19 00:26:14.913430
1646,Tier-1,purchased,1107,2025-08-19 00:26:14.913430
1646,Tier-1,visited,0,2025-07-06 00:26:14.913430
1646,Tier-1,added_to_cart,0,2025-07-06 00:26:14.913430
1647,Tier-3,visited,0,2025-08-17 00:26:14.913430
1647,Tier-3,added_to_cart,0,2025-08-17 00:26:14.913430
1647,Tier-3,visited,0,2025-08-30 00:26:14.913430
1647,Tier-3,added_to_cart,0,2025-08-30 00:26:14.913430
1647,Tier-3,purchased,1083,2025-08-30 00:26:14.913430
1647,Tier-3,visited,0,2025-08-06 00:26:14.913430
1647,Tier-3,visited,0,2025-08-03 00:26:14.913430
1647,Tier-3,added_to_cart,0,2025-08-03 00:26:14.913430
1647,Tier-3,visited,0,2025-07-24 00:26:14.913430
1648,Tier-3,visited,0,2025-08-06 00:26:14.913430
1648,Tier-3,added_to_cart,0,2025-08-06 00:26:14.913430
1648,Tier-3,purchased,1460,2025-08-06 00:26:14.913430
1648,Tier-3,purchased,1858,2025-08-09 00:26:14.913430
1648,Tier-3,visited,0,2025-07-24 00:26:14.913430
1649,Tier-2,visited,0,2025-07-08 00:26:14.913430
1649,Tier-2,added_to_cart,0,2025-07-08 00:26:14.913430
1650,Tier-2,visited,0,2025-07-24 00:26:14.913430
1650,Tier-2,visited,0,2025-08-16 00:26:14.913430
1650,Tier-2,added_to_cart,0,2025-08-16 00:26:14.913430
1651,Tier-1,visited,0,2025-08-09 00:26:14.913430
1652,Tier-2,visited,0,2025-07-22 00:26:14.913430
1652,Tier-2,added_to_cart,0,2025-07-22 00:26:14.913430
1652,Tier-2,visited,0,2025-07-13 00:26:14.913430
1652,Tier-2,added_to_cart,0,2025-07-13 00:26:14.913430
1652,Tier-2,visited,0,2025-08-18 00:26:14.913430
1652,Tier-2,added_to_cart,0,2025-08-18 00:26:14.913430
1652,Tier-2,purchased,1808,2025-08-18 00:26:14.913430
1653,Tier-1,visited,0,2025-08-15 00:26:14.913430
1653,Tier-1,added_to_cart,0,2025-08-15 00:26:14.913430
1653,Tier-1,purchased,602,2025-08-15 00:26:14.913430
1653,Tier-1,visited,0,2025-08-27 00:26:14.913430
1653,Tier-1,added_to_cart,0,2025-08-27 00:26:14.913430
1653,Tier-1,purchased,1749,2025-08-27 00:26:14.913430
1653,Tier-1,visited,0,2025-08-02 00:26:14.913430
1653,Tier-1,added_to_cart,0,2025-08-02 00:26:14.913430
1653,Tier-1,visited,0,2025-08-14 00:26:14.913430
1653,Tier-1,added_to_cart,0,2025-08-14 00:26:14.913430
1654,Tier-1,visited,0,2025-09-02 00:26:14.913430
1654,Tier-1,added_to_cart,0,2025-09-02 00:26:14.913430
1654,Tier-1,purchased,1846,2025-09-02 00:26:14.913430
1655,Tier-1,visited,0,2025-07-07 00:26:14.913430
1655,Tier-1,added_to_cart,0,2025-07-07 00:26:14.913430
1655,Tier-1,visited,0,2025-07-12 00:26:14.913430
1655,Tier-1,added_to_cart,0,2025-07-12 00:26:14.913430
1656,Tier-3,visited,0,2025-07-16 00:26:14.913430
1656,Tier-3,added_to_cart,0,2025-07-16 00:26:14.913430
1656,Tier-3,visited,0,2025-07-23 00:26:14.913430
1657,Tier-1,visited,0,2025-08-11 00:26:14.913430
1657,Tier-1,added_to_cart,0,2025-08-11 00:26:14.913430
1657,Tier-1,purchased,660,2025-08-11 00:26:14.913430
1658,Tier-2,visited,0,2025-08-09 00:26:14.913430
1658,Tier-2,visited,0,2025-08-18 00:26:14.913430
1658,Tier-2,added_to_cart,0,2025-08-18 00:26:14.913430
1658,Tier-2,visited,0,2025-07-06 00:26:14.913430
1658,Tier-2,added_to_cart,0,2025-07-06 00:26:14.913430
1658,Tier-2,visited,0,2025-07-26 00:26:14.913430
1659,Tier-1,visited,0,2025-07-24 00:26:14.913430
1659,Tier-1,added_to_cart,0,2025-07-24 00:26:14.913430
1659,Tier-1,visited,0,2025-08-03 00:26:14.913430
1659,Tier-1,added_to_cart,0,2025-08-03 00:26:14.913430
1659,Tier-1,visited,0,2025-08-11 00:26:14.913430
1659,Tier-1,added_to_cart,0,2025-08-11 00:26:14.913430
1660,Tier-1,visited,0,2025-08-10 00:26:14.913430
1660,Tier-1,visited,0,2025-07-11 00:26:14.913430
1660,Tier-1,visited,0,2025-08-03 00:26:14.913430
1660,Tier-1,added_to_cart,0,2025-08-03 00:26:14.913430
1661,Tier-1,visited,0,2025-08-14 00:26:14.913430
1661,Tier-1,added_to_cart,0,2025-08-14 00:26:14.913430
1661,Tier-1,purchased,1497,2025-08-14 00:26:14.913430
1661,Tier-1,visited,0,2025-07-16 00:26:14.913430
1661,Tier-1,visited,0,2025-08-20 00:26:14.913430
1661,Tier-1,visited,0,2025-07-18 00:26:14.913430
1661,Tier-1,visited,0,2025-07-31 00:26:14.913430
1662,Tier-2,visited,0,2025-07-25 00:26:14.913430
1662,Tier-2,added_to_cart,0,2025-07-25 00:26:14.913430
1662,Tier-2,visited,0,2025-08-15 00:26:14.913430
1663,Tier-3,visited,0,2025-08-06 00:26:14.913430
1663,Tier-3,visited,0,2025-08-30 00:26:14.913430
1663,Tier-3,visited,0,2025-08-15 00:26:14.913430
1663,Tier-3,added_to_cart,0,2025-08-15 00:26:14.913430
1664,Tier-1,visited,0,2025-07-06 00:26:14.913430
1664,Tier-1,added_to_cart,0,2025-07-06 00:26:14.913430
1664,Tier-1,purchased,355,2025-07-06 00:26:14.913430
1664,Tier-1,visited,0,2025-08-17 00:26:14.913430
1664,Tier-1,visited,0,2025-08-13 00:26:14.913430
1665,Tier-2,visited,0,2025-08-31 00:26:14.913430
1665,Tier-2,visited,0,2025-08-18 00:26:14.913430
1665,Tier-2,added_to_cart,0,2025-08-18 00:26:14.913430
1665,Tier-2,purchased,742,2025-08-18 00:26:14.913430
1665,Tier-2,visited,0,2025-08-07 00:26:14.913430
1665,Tier-2,added_to_cart,0,2025-08-07 00:26:14.913430
1665,Tier-2,purchased,1828,2025-08-07 00:26:14.913430
1665,Tier-2,visited,0,2025-09-01 00:26:14.913430
1665,Tier-2,added_to_cart,0,2025-09-01 00:26:14.913430
1665,Tier-2,visited,0,2025-08-03 00:26:14.913430
1666,Tier-2,visited,0,2025-08-18 00:26:14.913430
1667,Tier-3,visited,0,2025-08-12 00:26:14.913430
1667,Tier-3,added_to_cart,0,2025-08-12 00:26:14.913430
1667,Tier-3,visited,0,2025-07-15 00:26:14.913430
1667,Tier-3,added_to_cart,0,2025-07-15 00:26:14.913430
1667,Tier-3,purchased,1127,2025-07-15 00:26:14.913430
1667,Tier-3,purchased,407,2025-07-18 00:26:14.913430
1667,Tier-3,visited,0,2025-08-27 00:26:14.913430
1667,Tier-3,added_to_cart,0,2025-08-27 00:26:14.913430
1667,Tier-3,purchased,694,2025-08-27 00:26:14.913430
1667,Tier-3,visited,0,2025-07-30 00:26:14.913430
1667,Tier-3,added_to_cart,0,2025-07-30 00:26:14.913430
1667,Tier-3,visited,0,2025-07-22 00:26:14.913430
1667,Tier-3,added_to_cart,0,2025-07-22 00:26:14.913430
1667,Tier-3,purchased,1606,2025-07-22 00:26:14.913430
1668,Tier-2,visited,0,2025-08-27 00:26:14.913430
1668,Tier-2,added_to_cart,0,2025-08-27 00:26:14.913430
1668,Tier-2,visited,0,2025-08-19 00:26:14.913430
1668,Tier-2,added_to_cart,0,2025-08-19 00:26:14.913430
1668,Tier-2,purchased,1499,2025-08-19 00:26:14.913430
1668,Tier-2,visited,0,2025-09-01 00:26:14.913430
1668,Tier-2,added_to_cart,0,2025-09-01 00:26:14.913430
1669,Tier-1,visited,0,2025-07-24 00:26:14.913430
1669,Tier-1,added_to_cart,0,2025-07-24 00:26:14.913430
1670,Tier-1,visited,0,2025-08-31 00:26:14.913430
1670,Tier-1,visited,0,2025-07-12 00:26:14.913430
1670,Tier-1,added_to_cart,0,2025-07-12 00:26:14.913430
1670,Tier-1,visited,0,2025-08-02 00:26:14.913430
1670,Tier-1,visited,0,2025-08-08 00:26:14.913430
1670,Tier-1,added_to_cart,0,2025-08-08 00:26:14.913430
1671,Tier-1,visited,0,2025-08-29 00:26:14.913430
1671,Tier-1,added_to_cart,0,2025-08-29 00:26:14.913430
1671,Tier-1,purchased,249,2025-08-29 00:26:14.913430
1672,Tier-2,visited,0,2025-07-17 00:26:14.913430
1673,Tier-2,visited,0,2025-07-09 00:26:14.913430
1673,Tier-2,added_to_cart,0,2025-07-09 00:26:14.913430
1674,Tier-3,visited,0,2025-07-29 00:26:14.913430
1675,Tier-3,visited,0,2025-07-07 00:26:14.913430
1675,Tier-3,visited,0,2025-07-25 00:26:14.913430
1676,Tier-1,visited,0,2025-07-07 00:26:14.913430
1677,Tier-1,visited,0,2025-08-19 00:26:14.913430
1677,Tier-1,visited,0,2025-07-22 00:26:14.913430
1677,Tier-1,added_to_cart,0,2025-07-22 00:26:14.913430
1677,Tier-1,purchased,1803,2025-07-22 00:26:14.913430
1677,Tier-1,visited,0,2025-08-17 00:26:14.913430
1677,Tier-1,added_to_cart,0,2025-08-17 00:26:14.913430
1678,Tier-1,visited,0,2025-08-02 00:26:14.913430
1678,Tier-1,added_to_cart,0,2025-08-02 00:26:14.913430
1678,Tier-1,purchased,927,2025-08-02 00:26:14.913430
1678,Tier-1,purchased,1010,2025-08-05 00:26:14.913430
1679,Tier-1,visited,0,2025-08-03 00:26:14.913430
1679,Tier-1,added_to_cart,0,2025-08-03 00:26:14.913430
1679,Tier-1,visited,0,2025-08-19 00:26:14.913430
1680,Tier-3,visited,0,2025-08-23 00:26:14.913430
1680,Tier-3,visited,0,2025-09-01 00:26:14.913430
1680,Tier-3,added_to_cart,0,2025-09-01 00:26:14.913430
1680,Tier-3,visited,0,2025-08-18 00:26:14.913430
1680,Tier-3,added_to_cart,0,2025-08-18 00:26:14.913430
1681,Tier-2,visited,0,2025-08-10 00:26:14.913430
1681,Tier-2,added_to_cart,0,2025-08-10 00:26:14.913430
1681,Tier-2,purchased,617,2025-08-10 00:26:14.913430
1681,Tier-2,visited,0,2025-08-23 00:26:14.913430
1681,Tier-2,added_to_cart,0,2025-08-23 00:26:14.913430
1681,Tier-2,purchased,409,2025-08-23 00:26:14.913430
1681,Tier-2,purchased,259,2025-08-24 00:26:14.913430
1682,Tier-2,visited,0,2025-09-02 00:26:14.913430
1682,Tier-2,added_to_cart,0,2025-09-02 00:26:14.913430
1682,Tier-2,visited,0,2025-08-31 00:26:14.913430
1682,Tier-2,added_to_cart,0,2025-08-31 00:26:14.913430
1683,Tier-2,visited,0,2025-08-04 00:26:14.913430
1683,Tier-2,visited,0,2025-08-22 00:26:14.913430
1683,Tier-2,added_to_cart,0,2025-08-22 00:26:14.913430
1683,Tier-2,visited,0,2025-08-01 00:26:14.913430
1684,Tier-3,visited,0,2025-08-04 00:26:14.913430
1684,Tier-3,added_to_cart,0,2025-08-04 00:26:14.913430
1684,Tier-3,visited,0,2025-08-15 00:26:14.913430
1684,Tier-3,visited,0,2025-08-20 00:26:14.913430
1684,Tier-3,added_to_cart,0,2025-08-20 00:26:14.913430
1684,Tier-3,purchased,1204,2025-08-20 00:26:14.913430
1684,Tier-3,purchased,1733,2025-08-23 00:26:14.913430
1684,Tier-3,visited,0,2025-08-15 00:26:14.913430
1684,Tier-3,visited,0,2025-07-26 00:26:14.913430
1684,Tier-3,added_to_cart,0,2025-07-26 00:26:14.913430
1685,Tier-3,visited,0,2025-07-06 00:26:14.913430
1685,Tier-3,visited,0,2025-08-07 00:26:14.913430
1685,Tier-3,added_to_cart,0,2025-08-07 00:26:14.913430
1685,Tier-3,purchased,668,2025-08-07 00:26:14.913430
1685,Tier-3,purchased,1934,2025-08-08 00:26:14.913430
1685,Tier-3,visited,0,2025-08-29 00:26:14.913430
1686,Tier-3,visited,0,2025-08-30 00:26:14.913430
1687,Tier-2,visited,0,2025-07-19 00:26:14.913430
1688,Tier-3,visited,0,2025-08-18 00:26:14.913430
1688,Tier-3,visited,0,2025-08-22 00:26:14.913430
1688,Tier-3,added_to_cart,0,2025-08-22 00:26:14.913430
1688,Tier-3,purchased,1103,2025-08-22 00:26:14.913430
1689,Tier-1,visited,0,2025-07-20 00:26:14.913430
1689,Tier-1,added_to_cart,0,2025-07-20 00:26:14.913430
1689,Tier-1,purchased,1295,2025-07-20 00:26:14.913430
1689,Tier-1,visited,0,2025-07-18 00:26:14.913430
1690,Tier-2,visited,0,2025-07-08 00:26:14.913430
1690,Tier-2,added_to_cart,0,2025-07-08 00:26:14.913430
1690,Tier-2,purchased,958,2025-07-08 00:26:14.913430
1690,Tier-2,purchased,1225,2025-07-12 00:26:14.913430
1690,Tier-2,visited,0,2025-07-05 00:26:14.913430
1690,Tier-2,added_to_cart,0,2025-07-05 00:26:14.913430
1690,Tier-2,visited,0,2025-07-25 00:26:14.913430
1690,Tier-2,visited,0,2025-08-06 00:26:14.913430
1690,Tier-2,added_to_cart,0,2025-08-06 00:26:14.913430
1690,Tier-2,purchased,1506,2025-08-06 00:26:14.913430
1691,Tier-1,visited,0,2025-07-30 00:26:14.913430
1691,Tier-1,added_to_cart,0,2025-07-30 00:26:14.913430
1691,Tier-1,visited,0,2025-07-12 00:26:14.913430
1691,Tier-1,added_to_cart,0,2025-07-12 00:26:14.913430
1691,Tier-1,visited,0,2025-07-10 00:26:14.913430
1691,Tier-1,added_to_cart,0,2025-07-10 00:26:14.913430
1692,Tier-1,visited,0,2025-08-24 00:26:14.913430
1692,Tier-1,visited,0,2025-07-09 00:26:14.913430
1692,Tier-1,visited,0,2025-07-28 00:26:14.913430
1692,Tier-1,added_to_cart,0,2025-07-28 00:26:14.913430
1692,Tier-1,purchased,263,2025-07-28 00:26:14.913430
1692,Tier-1,visited,0,2025-08-12 00:26:14.913430
1692,Tier-1,added_to_cart,0,2025-08-12 00:26:14.913430
1693,Tier-2,visited,0,2025-07-13 00:26:14.913430
1694,Tier-2,visited,0,2025-09-01 00:26:14.913430
1694,Tier-2,added_to_cart,0,2025-09-01 00:26:14.913430
1694,Tier-2,visited,0,2025-07-20 00:26:14.913430
1694,Tier-2,added_to_cart,0,2025-07-20 00:26:14.913430
1694,Tier-2,purchased,596,2025-07-20 00:26:14.913430
1695,Tier-1,visited,0,2025-08-26 00:26:14.913430
1695,Tier-1,visited,0,2025-07-24 00:26:14.913430
1695,Tier-1,added_to_cart,0,2025-07-24 00:26:14.913430
1695,Tier-1,purchased,595,2025-07-24 00:26:14.913430
1695,Tier-1,visited,0,2025-08-23 00:26:14.913430
1695,Tier-1,added_to_cart,0,2025-08-23 00:26:14.913430
1696,Tier-2,visited,0,2025-08-15 00:26:14.913430
1696,Tier-2,added_to_cart,0,2025-08-15 00:26:14.913430
1696,Tier-2,purchased,1532,2025-08-15 00:26:14.913430
1696,Tier-2,visited,0,2025-08-23 00:26:14.913430
1696,Tier-2,visited,0,2025-08-03 00:26:14.913430
1696,Tier-2,added_to_cart,0,2025-08-03 00:26:14.913430
1696,Tier-2,purchased,576,2025-08-03 00:26:14.913430
1696,Tier-2,visited,0,2025-08-28 00:26:14.913430
1696,Tier-2,visited,0,2025-07-09 00:26:14.913430
1697,Tier-3,visited,0,2025-07-05 00:26:14.913430
1698,Tier-3,visited,0,2025-08-22 00:26:14.913430
1699,Tier-3,visited,0,2025-08-13 00:26:14.913430
1699,Tier-3,visited,0,2025-08-06 00:26:14.913430
1699,Tier-3,added_to_cart,0,2025-08-06 00:26:14.913430
1699,Tier-3,visited,0,2025-07-22 00:26:14.913430
1699,Tier-3,added_to_cart,0,2025-07-22 00:26:14.913430
1699,Tier-3,visited,0,2025-08-15 00:26:14.913430
1699,Tier-3,added_to_cart,0,2025-08-15 00:26:14.913430
1699,Tier-3,purchased,1882,2025-08-15 00:26:14.913430
1700,Tier-1,visited,0,2025-07-11 00:26:14.913430
1700,Tier-1,added_to_cart,0,2025-07-11 00:26:14.913430
1700,Tier-1,visited,0,2025-08-30 00:26:14.913430
1700,Tier-1,added_to_cart,0,2025-08-30 00:26:14.913430
1700,Tier-1,purchased,1728,2025-08-30 00:26:14.913430
1700,Tier-1,visited,0,2025-08-09 00:26:14.913430
1700,Tier-1,added_to_cart,0,2025-08-09 00:26:14.913430
1701,Tier-1,visited,0,2025-07-25 00:26:14.913430
1701,Tier-1,visited,0,2025-08-14 00:26:14.913430
1701,Tier-1,added_to_cart,0,2025-08-14 00:26:14.913430
1701,Tier-1,purchased,1754,2025-08-14 00:26:14.913430
1701,Tier-1,visited,0,2025-07-05 00:26:14.913430
1702,Tier-3,visited,0,2025-07-10 00:26:14.913430
1702,Tier-3,added_to_cart,0,2025-07-10 00:26:14.913430
1702,Tier-3,visited,0,2025-07-06 00:26:14.913430
1702,Tier-3,added_to_cart,0,2025-07-06 00:26:14.913430
1702,Tier-3,visited,0,2025-08-17 00:26:14.913430
1702,Tier-3,added_to_cart,0,2025-08-17 00:26:14.913430
1702,Tier-3,purchased,484,2025-08-17 00:26:14.913430
1703,Tier-2,visited,0,2025-08-31 00:26:14.913430
1703,Tier-2,added_to_cart,0,2025-08-31 00:26:14.913430
1703,Tier-2,visited,0,2025-08-22 00:26:14.913430
1704,Tier-2,visited,0,2025-08-01 00:26:14.913430
1704,Tier-2,added_to_cart,0,2025-08-01 00:26:14.913430
1704,Tier-2,visited,0,2025-07-16 00:26:14.913430
1704,Tier-2,added_to_cart,0,2025-07-16 00:26:14.913430
1704,Tier-2,visited,0,2025-07-29 00:26:14.913430
1704,Tier-2,added_to_cart,0,2025-07-29 00:26:14.913430
1704,Tier-2,purchased,492,2025-07-29 00:26:14.913430
1705,Tier-2,visited,0,2025-07-10 00:26:14.913430
1705,Tier-2,added_to_cart,0,2025-07-10 00:26:14.913430
1705,Tier-2,visited,0,2025-07-31 00:26:14.913430
1705,Tier-2,added_to_cart,0,2025-07-31 00:26:14.913430
1705,Tier-2,purchased,1460,2025-07-31 00:26:14.913430
1705,Tier-2,visited,0,2025-08-17 00:26:14.913430
1706,Tier-1,visited,0,2025-07-08 00:26:14.913430
1706,Tier-1,added_to_cart,0,2025-07-08 00:26:14.913430
1706,Tier-1,purchased,1481,2025-07-08 00:26:14.913430
1707,Tier-2,visited,0,2025-08-11 00:26:14.913430
1707,Tier-2,added_to_cart,0,2025-08-11 00:26:14.913430
1707,Tier-2,visited,0,2025-08-17 00:26:14.913430
1707,Tier-2,visited,0,2025-07-07 00:26:14.913430
1707,Tier-2,visited,0,2025-08-01 00:26:14.913430
1707,Tier-2,added_to_cart,0,2025-08-01 00:26:14.913430
1708,Tier-1,visited,0,2025-07-07 00:26:14.913430
1708,Tier-1,added_to_cart,0,2025-07-07 00:26:14.913430
1708,Tier-1,purchased,1035,2025-07-07 00:26:14.913430
1708,Tier-1,visited,0,2025-08-07 00:26:14.913430
1708,Tier-1,added_to_cart,0,2025-08-07 00:26:14.913430
1708,Tier-1,visited,0,2025-08-19 00:26:14.913430
1708,Tier-1,visited,0,2025-08-16 00:26:14.913430
1709,Tier-1,visited,0,2025-07-05 00:26:14.913430
1709,Tier-1,visited,0,2025-07-17 00:26:14.913430
1709,Tier-1,added_to_cart,0,2025-07-17 00:26:14.913430
1709,Tier-1,purchased,1239,2025-07-17 00:26:14.913430
1709,Tier-1,visited,0,2025-07-31 00:26:14.913430
1709,Tier-1,added_to_cart,0,2025-07-31 00:26:14.913430
1709,Tier-1,purchased,1447,2025-07-31 00:26:14.913430
1709,Tier-1,purchased,918,2025-08-05 00:26:14.913430
1709,Tier-1,visited,0,2025-07-22 00:26:14.913430
1709,Tier-1,added_to_cart,0,2025-07-22 00:26:14.913430
1709,Tier-1,purchased,1291,2025-07-22 00:26:14.913430
1709,Tier-1,purchased,1225,2025-07-24 00:26:14.913430
1710,Tier-2,visited,0,2025-07-23 00:26:14.913430
1710,Tier-2,added_to_cart,0,2025-07-23 00:26:14.913430
1710,Tier-2,visited,0,2025-08-10 00:26:14.913430
1710,Tier-2,visited,0,2025-08-22 00:26:14.913430
1710,Tier-2,added_to_cart,0,2025-08-22 00:26:14.913430
1710,Tier-2,purchased,789,2025-08-22 00:26:14.913430
1710,Tier-2,visited,0,2025-07-08 00:26:14.913430
1711,Tier-3,visited,0,2025-07-16 00:26:14.913430
1711,Tier-3,added_to_cart,0,2025-07-16 00:26:14.913430
1711,Tier-3,visited,0,2025-07-16 00:26:14.913430
1711,Tier-3,added_to_cart,0,2025-07-16 00:26:14.913430
1711,Tier-3,purchased,308,2025-07-16 00:26:14.913430
1712,Tier-3,visited,0,2025-07-31 00:26:14.913430
1712,Tier-3,added_to_cart,0,2025-07-31 00:26:14.913430
1712,Tier-3,purchased,886,2025-07-31 00:26:14.913430
1713,Tier-3,visited,0,2025-09-03 00:26:14.913430
1713,Tier-3,added_to_cart,0,2025-09-03 00:26:14.913430
1714,Tier-1,visited,0,2025-08-30 00:26:14.913430
1714,Tier-1,added_to_cart,0,2025-08-30 00:26:14.913430
1714,Tier-1,purchased,994,2025-08-30 00:26:14.913430
1714,Tier-1,visited,0,2025-08-23 00:26:14.913430
1714,Tier-1,visited,0,2025-07-24 00:26:14.913430
1714,Tier-1,visited,0,2025-07-14 00:26:14.913430
1715,Tier-3,visited,0,2025-07-15 00:26:14.913430
1715,Tier-3,added_to_cart,0,2025-07-15 00:26:14.913430
1715,Tier-3,purchased,1317,2025-07-15 00:26:14.913430
1715,Tier-3,visited,0,2025-07-24 00:26:14.913430
1715,Tier-3,added_to_cart,0,2025-07-24 00:26:14.913430
1715,Tier-3,visited,0,2025-08-07 00:26:14.913430
1715,Tier-3,added_to_cart,0,2025-08-07 00:26:14.913430
1715,Tier-3,visited,0,2025-08-25 00:26:14.913430
1715,Tier-3,added_to_cart,0,2025-08-25 00:26:14.913430
1715,Tier-3,visited,0,2025-08-23 00:26:14.913430
1715,Tier-3,added_to_cart,0,2025-08-23 00:26:14.913430
1716,Tier-2,visited,0,2025-08-02 00:26:14.913430
1716,Tier-2,visited,0,2025-07-10 00:26:14.913430
1716,Tier-2,visited,0,2025-09-02 00:26:14.913430
1716,Tier-2,added_to_cart,0,2025-09-02 00:26:14.913430
1716,Tier-2,purchased,1945,2025-09-02 00:26:14.913430
1716,Tier-2,visited,0,2025-08-13 00:26:14.913430
1716,Tier-2,added_to_cart,0,2025-08-13 00:26:14.913430
1717,Tier-1,visited,0,2025-09-03 00:26:14.913430
1717,Tier-1,added_to_cart,0,2025-09-03 00:26:14.913430
1717,Tier-1,purchased,1193,2025-09-03 00:26:14.913430
1717,Tier-1,visited,0,2025-07-15 00:26:14.913430
1717,Tier-1,added_to_cart,0,2025-07-15 00:26:14.913430
1717,Tier-1,purchased,1931,2025-07-15 00:26:14.913430
1717,Tier-1,purchased,631,2025-07-19 00:26:14.913430
1718,Tier-2,visited,0,2025-09-02 00:26:14.913430
1719,Tier-3,visited,0,2025-07-26 00:26:14.913430
1719,Tier-3,added_to_cart,0,2025-07-26 00:26:14.913430
1719,Tier-3,purchased,1479,2025-07-26 00:26:14.913430
1719,Tier-3,visited,0,2025-07-20 00:26:14.913430
1719,Tier-3,added_to_cart,0,2025-07-20 00:26:14.913430
1719,Tier-3,visited,0,2025-09-03 00:26:14.913430
1719,Tier-3,visited,0,2025-08-05 00:26:14.913430
1719,Tier-3,added_to_cart,0,2025-08-05 00:26:14.913430
1719,Tier-3,visited,0,2025-08-24 00:26:14.913430
1719,Tier-3,added_to_cart,0,2025-08-24 00:26:14.913430
1720,Tier-3,visited,0,2025-07-24 00:26:14.913430
1720,Tier-3,added_to_cart,0,2025-07-24 00:26:14.913430
1720,Tier-3,visited,0,2025-07-26 00:26:14.913430
1720,Tier-3,visited,0,2025-08-26 00:26:14.913430
1720,Tier-3,visited,0,2025-08-14 00:26:14.913430
1721,Tier-2,visited,0,2025-08-21 00:26:14.913430
1722,Tier-3,visited,0,2025-08-03 00:26:14.913430
1722,Tier-3,added_to_cart,0,2025-08-03 00:26:14.913430
1723,Tier-2,visited,0,2025-09-03 00:26:14.913430
1723,Tier-2,visited,0,2025-08-27 00:26:14.913430
1723,Tier-2,added_to_cart,0,2025-08-27 00:26:14.913430
1723,Tier-2,visited,0,2025-08-18 00:26:14.913430
1723,Tier-2,added_to_cart,0,2025-08-18 00:26:14.913430
1724,Tier-3,visited,0,2025-07-06 00:26:14.913430
1724,Tier-3,visited,0,2025-07-06 00:26:14.913430
1725,Tier-1,visited,0,2025-07-26 00:26:14.913430
1726,Tier-2,visited,0,2025-07-18 00:26:14.913430
1726,Tier-2,visited,0,2025-08-08 00:26:14.913430
1726,Tier-2,visited,0,2025-07-17 00:26:14.913430
1726,Tier-2,added_to_cart,0,2025-07-17 00:26:14.913430
1726,Tier-2,purchased,355,2025-07-17 00:26:14.913430
1726,Tier-2,purchased,1636,2025-07-22 00:26:14.913430
